Player,Team,Pos,season,target,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25
Brandin Podziemski,GSW,SG,2025,0,10.001129,5.542407,6.390265,9.964408,2.1350577,12.13797,4.2703505,2.0240748,2.4409244,5.087327,3.3739128,5.892708,5.820092,6.8295946,5.7913866,4.5945,9.170573,5.4251504,6.6213303,2.3726661,5.5654182,6.047555,4.278209,5.5162144,4.0823855
Brandon Boston Jr.,NOP,SG,2025,0,10.283227,5.948003,7.8888135,9.950328,2.070928,12.599588,4.4891696,2.1182818,4.4413147,4.400355,3.400376,5.8448815,6.0284724,6.9632735,5.9095283,4.4678917,9.229326,5.71438,6.8988743,2.327075,5.5156927,6.0615616,4.204559,5.462776,4.0389457
Brandon Clarke,MEM,PF,2025,0,10.101418,5.637775,7.278296,9.744276,2.0352952,10.61576,5.904561,2.1349938,2.9305403,4.496377,3.613278,5.9361115,5.607836,6.8981533,5.901478,4.4074683,9.219997,5.237099,6.6448927,2.5366867,5.583811,5.9994226,4.555209,5.5819335,4.1150913
Brandon Ingram,NOP,SF,2025,0,10.081689,5.668442,6.0209846,10.032947,2.1829376,11.842685,3.3394566,2.0745206,4.5803094,4.5139265,3.5252607,5.9060855,5.987709,6.9422803,5.969942,4.5014057,9.288763,5.46999,6.8140383,2.4039414,5.597895,5.988467,4.3897696,5.4846926,4.031804
Brandon Miller,CHO,SF,2025,0,10.093817,5.6796327,6.0397396,10.033985,2.1785147,11.88848,3.3622549,2.059556,4.596938,4.5124035,3.5301268,5.9114075,5.9943113,6.951387,5.9680223,4.50666,9.285788,5.482093,6.8185225,2.3992898,5.5935345,5.990863,4.379195,5.48362,4.0320334
Brandon Williams,DAL,PG,2025,0,10.254694,5.9026694,8.1458025,9.936157,2.0554018,12.871982,4.7389183,2.1468005,3.1252537,4.7940726,3.3082988,5.8114715,5.9797707,6.8946614,5.7625117,4.5379286,9.145863,5.7385654,6.7995872,2.2640626,5.4993453,6.121015,4.087105,5.475071,4.0625777
Braxton Key,GSW,SF,2025,0,10.217779,6.0288835,10.52921,9.637449,2.0492096,11.865178,5.1260023,3.2418628,2.5675602,4.4986567,2.7667637,5.451637,5.622244,6.4712124,5.8604255,4.168815,9.226725,5.46578,6.697188,2.458062,5.594215,6.031203,4.367549,5.4805694,4.071874
Brice Sensabaugh,UTA,SF,2025,0,10.324027,5.9961543,8.00417,9.95944,2.0641937,12.682996,4.452938,2.1261737,4.4713492,4.4073777,3.4219847,5.838334,6.067419,6.983721,5.877117,4.479563,9.214595,5.768473,6.9189963,2.291499,5.508887,6.0853457,4.1590047,5.4614415,4.0367455
Bronny James,LAL,SG,2025,0,10.073438,5.86374,10.006212,9.65494,2.053293,12.565712,5.2653084,2.9705582,2.4808328,4.623301,2.621005,5.515551,5.5552893,6.4349895,5.939893,4.211076,9.253407,5.389298,6.6157074,2.5266936,5.578182,5.9702325,4.4078116,5.4843416,4.0761976
Brook Lopez,MIL,C,2025,0,10.003846,5.493579,5.7801595,9.9098,2.1324623,10.846574,4.569215,1.9750054,3.1292946,4.7341604,3.6850288,5.982994,5.7440224,6.9310174,5.881054,4.524528,9.227797,5.245344,6.6404376,2.477609,5.6108775,5.9977393,4.506193,5.563511,4.0913987
Bruce Brown,2TM,PG,2025,0,10.288051,5.9526997,7.988025,9.93283,2.0610676,12.549599,4.650969,2.1232104,4.370459,4.3914456,3.4012842,5.844409,6.0090013,6.960684,5.907277,4.460281,9.225895,5.7064085,6.892657,2.3339622,5.5135446,6.0623684,4.2114944,5.4671197,4.0431395
Bruno Fernando,TOR,C,2025,0,10.209055,5.823044,8.226233,9.7485,2.0110545,11.2910185,5.877966,2.2420537,3.3828192,4.3642273,3.4711144,5.8629513,5.7068324,6.889848,5.912226,4.3708396,9.222161,5.4152465,6.7410593,2.4819658,5.5499854,6.0230117,4.4423337,5.5423846,4.0946093
Bryce McGowens,POR,SG,2025,0,10.179638,5.9886656,10.242799,9.655974,2.0580432,11.905719,4.8026714,3.1996017,2.8772118,4.4432683,2.7961192,5.4897714,5.634252,6.4964147,5.8946304,4.1695704,9.259807,5.434037,6.687715,2.4805725,5.6090927,6.009402,4.4163256,5.5031476,4.0647535
Bub Carrington,WAS,PG,2025,5,10.199118,5.883748,7.731714,9.916762,2.102285,12.353477,4.2672334,2.243445,4.8598027,4.2428293,3.2934513,5.812306,5.942475,6.8815484,6.032631,4.3807435,9.302604,5.5715494,6.875722,2.4331646,5.5538507,5.9811068,4.3630676,5.460791,4.0305142
Buddy Hield,GSW,SG,2025,0,10.013168,5.5729265,6.534157,9.981383,2.1414943,12.383479,4.073507,2.074117,2.3854184,5.1426663,3.3139048,5.861329,5.8543973,6.808917,5.766416,4.603203,9.161194,5.474907,6.6284666,2.3400493,5.5616956,6.062561,4.2266665,5.5056734,4.076444
CJ McCollum,NOP,PG,2025,0,10.092664,5.677257,6.0472364,10.02956,2.1768458,11.86757,3.4093614,2.0558667,4.572807,4.512915,3.5329535,5.9119797,5.9874554,6.950147,5.967167,4.5050564,9.285058,5.476319,6.8150263,2.402064,5.593988,5.99061,4.3834195,5.48542,4.033375
Cade Cunningham,DET,PG,2025,3,9.977192,5.487381,4.868282,10.054481,2.239138,11.085969,2.8389785,2.0708032,4.105161,4.7094517,3.6480749,5.955038,5.910212,6.9252005,5.9457855,4.5465407,9.292277,5.2755265,6.7052627,2.4448555,5.657062,5.959744,4.499497,5.519622,4.0443683
Caleb Houstan,ORL,SF,2025,0,10.11029,5.791132,8.537472,9.838176,2.0926726,12.5114975,4.476067,2.616139,2.0225053,5.0273476,3.012166,5.660078,5.76919,6.640845,5.7283645,4.4496803,9.155262,5.5240507,6.6256976,2.3385198,5.5674086,6.086013,4.210322,5.503288,4.078256
Caleb Martin,2TM,SF,2025,0,10.256976,5.9078317,7.824515,9.943961,2.0682228,12.624816,4.6042542,2.092464,4.0696282,4.5118766,3.383857,5.848953,5.9977546,6.9448795,5.8810573,4.4887886,9.211006,5.6945486,6.8601966,2.325326,5.513276,6.0679235,4.19313,5.469457,4.047766
Cam Christie,LAC,SG,2025,0,10.123219,5.900712,9.999306,9.662113,2.0551217,12.299722,5.384077,2.985804,2.4041703,4.6294,2.693496,5.5084414,5.5783973,6.459862,5.907375,4.223369,9.227862,5.417178,6.647508,2.4955208,5.5723925,5.9954576,4.3775983,5.4678736,4.079134
Cam Reddish,LAL,SF,2025,0,10.238297,5.873528,8.390978,9.871614,2.0333662,12.600825,5.15638,2.2283506,2.3985734,4.9026246,3.2998624,5.7932024,5.882408,6.849179,5.70372,4.5261364,9.11537,5.6733356,6.7273073,2.278194,5.5075574,6.1363344,4.10894,5.5043674,4.084256
Cam Spencer,MEM,SG,2025,0,9.994769,5.730329,9.29619,9.682439,2.058605,12.658117,5.4812036,2.7035472,2.2959437,4.743592,2.6712196,5.6012692,5.5199723,6.4680243,5.9592304,4.277165,9.247886,5.3251486,6.5667825,2.5547607,5.5673003,5.9485993,4.4329944,5.4911184,4.087501
Cam Thomas,BRK,SG,2025,0,10.075927,5.6578274,5.943528,10.033561,2.1869795,11.778972,3.283926,2.082057,4.5681186,4.5134583,3.5365748,5.910262,5.9822454,6.942936,5.9728475,4.501299,9.291746,5.4541526,6.809065,2.4095635,5.602928,5.9845243,4.4027452,5.4872985,4.0321736
Cam Whitmore,HOU,SF,2025,0,10.079034,5.6613903,7.4195046,9.900188,2.0819113,12.410626,4.8882837,2.1197028,2.0908573,5.0892143,3.2734873,5.8356466,5.799009,6.7978506,5.7398,4.5659323,9.134073,5.510812,6.627555,2.341764,5.535655,6.0849304,4.2015953,5.5145626,4.091852
Cameron Johnson,BRK,PF,2025,0,10.087072,5.6675215,6.042958,10.024381,2.1770308,11.8199835,3.4055529,2.073313,4.4240355,4.554491,3.531299,5.908248,5.974252,6.9406505,5.949996,4.5096927,9.27743,5.4646134,6.798433,2.399391,5.5972743,5.995484,4.382718,5.490577,4.0368586
Cameron Payne,NYK,PG,2025,0,10.075211,5.6631107,7.236241,9.952949,2.1059127,12.689756,4.428252,2.127703,2.0973299,5.178308,3.2473445,5.822773,5.86428,6.795486,5.714507,4.600082,9.126579,5.563616,6.6405177,2.2982788,5.535378,6.1005197,4.1416354,5.4999743,4.081239
Caris LeVert,2TM,SG,2025,0,10.007286,5.5565543,6.366981,9.990437,2.145124,12.323147,4.0498767,2.035936,2.4488559,5.135509,3.34821,5.8788614,5.8590217,6.825309,5.773381,4.611115,9.16417,5.4654455,6.6311064,2.3440144,5.563025,6.059322,4.2358584,5.5069876,4.076187
Cason Wallace,OKC,SG,2025,0,9.982557,5.5387197,6.7421064,9.937454,2.133766,12.375302,4.294062,2.1694772,1.5793054,5.3430376,3.232586,5.817957,5.7742853,6.731614,5.6901274,4.608602,9.123771,5.4310546,6.54412,2.3329287,5.570033,6.082541,4.2116466,5.525012,4.09383
Charles Bassey,SAS,C,2025,0,10.199797,5.7960367,8.045049,9.7533,2.008131,11.2609,5.9745846,2.1638985,3.3430176,4.3845496,3.5110724,5.891078,5.7015686,6.9107885,5.911126,4.3891034,9.217254,5.4043236,6.733468,2.4855545,5.5458646,6.022264,4.4453735,5.5467095,4.0987573
Chet Holmgren,OKC,C,2025,0,10.015213,5.503492,5.8771954,9.867768,2.118004,10.457006,4.8363113,1.998837,3.392095,4.5629034,3.7454906,5.998411,5.7000976,6.9500103,5.930011,4.4755197,9.252604,5.189829,6.6542454,2.52701,5.6194115,5.974937,4.589801,5.5752916,4.095104
Chris Boucher,TOR,PF,2025,0,10.265722,5.910366,7.934502,9.904226,2.0521605,12.337016,4.8901367,2.114231,4.03297,4.4464746,3.4271617,5.856964,5.9510555,6.9510717,5.8876905,4.462939,9.213798,5.650919,6.8498797,2.3523052,5.5188966,6.062536,4.2413297,5.485104,4.056225
Chris Duarte,CHI,SG,2025,0,10.218206,5.8718076,8.691568,9.816187,2.0217688,12.47605,5.430038,2.3099823,2.4825373,4.8008323,3.224004,5.768954,5.806479,6.8012943,5.757301,4.465377,9.141414,5.6087036,6.709891,2.337826,5.5153403,6.1030636,4.1841073,5.5090632,4.08794
Chris Livingston,MIL,SF,2025,0,10.162045,5.905629,9.8265295,9.662831,2.0207808,12.110392,5.520075,2.84024,2.3723502,4.6149626,2.9062877,5.5954537,5.6119494,6.57284,5.8482018,4.2636623,9.208327,5.445202,6.64538,2.467239,5.5679884,6.0316586,4.3582363,5.5191483,4.0883183
Chris Paul,SAS,PG,2025,0,10.074879,5.644346,6.3061957,10.034021,2.1567276,12.398438,3.6729748,2.0204911,3.221831,4.957005,3.4176302,5.8849087,5.9668593,6.8905597,5.806959,4.6013618,9.190416,5.545205,6.721148,2.315908,5.5631537,6.060698,4.217396,5.4903,4.0550494
Christian Braun,DEN,SG,2025,0,10.023233,5.5386653,5.7948194,10.005688,2.1553042,11.871126,3.9675944,1.9231621,2.9753067,4.985674,3.540026,5.9445457,5.8804836,6.911417,5.8097963,4.61173,9.189449,5.4192057,6.6617656,2.3667123,5.5809846,6.0420275,4.309648,5.5225782,4.0735607
Christian Koloko,LAL,C,2025,0,10.164512,5.764053,8.376321,9.705939,1.9956205,11.292373,6.242789,2.2478607,2.7066379,4.502969,3.4072607,5.85591,5.6168623,6.8369036,5.8839736,4.3773394,9.19798,5.359434,6.6694126,2.5036764,5.545786,6.022322,4.4501452,5.554659,4.1130314
Chuma Okeke,2TM,PF,2025,0,10.153216,5.7441707,7.7106547,9.863867,2.0464466,12.249465,5.3170514,2.0795386,2.5648522,4.8585033,3.3641543,5.8614607,5.8053737,6.862656,5.77991,4.5253806,9.14915,5.5349727,6.685764,2.3607495,5.523313,6.08106,4.2327313,5.5192804,4.092264
Clint Capela,ATL,C,2025,0,10.115536,5.6477876,7.080011,9.751019,2.0399995,10.386188,5.847055,2.0968354,3.4618354,4.3246164,3.6991477,5.966726,5.6279507,6.946478,5.959349,4.384092,9.252361,5.2194767,6.6880064,2.5638514,5.591211,5.9770756,4.611834,5.581649,4.107597
Coby White,CHI,SG,2025,0,10.035306,5.5219297,4.7071605,10.095473,2.2137299,11.958252,3.312764,1.6326741,4.256328,4.824681,3.665076,6.056969,6.035413,7.0459747,5.9149184,4.6807275,9.214311,5.487664,6.754249,2.36063,5.5622225,5.9396443,4.2824225,5.457917,4.075512
Cody Martin,2TM,SF,2025,0,10.275675,5.929483,7.938323,9.933598,2.0608943,12.547599,4.6827617,2.1133738,4.0935116,4.478551,3.4024205,5.846725,5.9971123,6.9530263,5.8769646,4.4798684,9.209192,5.7001867,6.8685384,2.3235106,5.5127645,6.0731378,4.195287,5.4722266,4.0488605
Cody Williams,UTA,SG,2025,0,10.272677,5.9977455,8.691085,9.866784,2.0545835,12.697856,4.772214,2.3337057,4.5251007,4.2621565,3.1879604,5.7562394,5.9363236,6.850585,5.9807997,4.360986,9.265437,5.669069,6.88664,2.3951373,5.522151,6.020174,4.272221,5.4537687,4.0374403
Colby Jones,2TM,SG,2025,0,10.319468,5.997822,8.461568,9.901213,2.036602,12.635956,4.9373145,2.187527,4.015788,4.4463487,3.3569095,5.813957,5.990694,6.9380026,5.858709,4.4563775,9.196775,5.7413597,6.8797464,2.3106658,5.501477,6.0897665,4.165629,5.470821,4.05135
Cole Anthony,ORL,PG,2025,0,10.037953,5.6477633,7.0037913,9.948817,2.1490924,12.164234,3.8382676,2.315419,2.8226857,4.939319,3.248265,5.796168,5.8467283,6.766305,5.8200464,4.513631,9.204424,5.4561987,6.6661596,2.3710163,5.5853224,6.040313,4.2940927,5.500434,4.063245
Cole Swider,2TM,SF,2025,0,10.290875,6.0039554,9.271067,9.82576,2.032962,12.592094,4.954489,2.5577664,2.7723217,4.7177935,3.1499314,5.6803236,5.8835955,6.7700644,5.737973,4.421107,9.148401,5.703436,6.771741,2.2884898,5.523921,6.1269894,4.129773,5.488724,4.06858
Colin Castleton,3TM,C,2025,0,10.222173,5.8424277,8.241275,9.780003,2.01202,11.652695,5.7792726,2.189218,3.3604412,4.432213,3.4405587,5.860936,5.757244,6.898243,5.889979,4.4030824,9.207499,5.4836473,6.755355,2.4437032,5.5341144,6.040202,4.3715286,5.5294285,4.0895047
Collin Gillespie,PHO,PG,2025,0,10.289687,5.9495215,8.410689,9.920635,2.0408595,12.8795185,4.8748302,2.1790073,3.149917,4.75318,3.309868,5.799655,5.9860764,6.9009147,5.7530293,4.5248275,9.140036,5.7675753,6.8160586,2.2541957,5.4930325,6.132221,4.071287,5.474937,4.0631065
Collin Sexton,UTA,SG,2025,0,10.10015,5.6885047,6.11976,10.029364,2.1719763,11.958252,3.4711509,2.040627,4.5735598,4.512975,3.5198677,5.9107323,5.9928074,6.95109,5.967464,4.5068192,9.282594,5.4926143,6.8200183,2.3979146,5.5877457,5.992681,4.369475,5.481917,4.0330143
Corey Kispert,WAS,SF,2025,0,10.32457,5.9985332,7.9857707,9.9631,2.069249,12.647653,4.367187,2.1501353,4.481853,4.408054,3.4238534,5.832726,6.072647,6.9810953,5.873612,4.4780664,9.21603,5.7670145,6.9198456,2.2880924,5.513548,6.086583,4.1609774,5.4618945,4.0351434
Cory Joseph,ORL,PG,2025,0,10.138729,5.8181863,8.455607,9.860174,2.1020124,12.348302,4.2271805,2.6574185,2.1219857,5.011538,3.0802388,5.6607904,5.8140855,6.670352,5.703197,4.4585185,9.150703,5.5495305,6.6501174,2.3092842,5.5753384,6.1049776,4.1951747,5.505601,4.073166
Craig Porter Jr.,CLE,PG,2025,0,10.048228,5.7463098,9.121139,9.727464,2.0526667,12.640916,5.3728404,2.6501007,1.5584242,5.0209236,2.8143494,5.620962,5.5976806,6.5266857,5.7869606,4.3790417,9.163068,5.426501,6.550813,2.4350152,5.5552254,6.0406837,4.280603,5.5081997,4.098507
Cui Yongxi,BRK,SG,2025,0,10.183599,6.0389013,11.054971,9.563364,2.0214202,12.014336,5.1896887,3.3861437,2.5569627,4.418599,2.6357212,5.4139147,5.543878,6.3993154,5.8993487,4.0916557,9.265345,5.420374,6.6502566,2.5187,5.6095405,5.9977393,4.4268723,5.5163093,4.0733094
D'Angelo Russell,2TM,PG,2025,0,10.109113,5.700699,6.434983,10.024934,2.1564865,12.262077,3.6119986,2.068031,3.8352835,4.7447815,3.4411705,5.8794875,5.9876995,6.9127464,5.869547,4.550828,9.227446,5.5484443,6.775764,2.340983,5.5700483,6.038715,4.2667737,5.4837337,4.0439687
D.J. Carton,TOR,SG,2025,0,10.193997,6.016557,10.509009,9.635512,2.054195,11.887322,4.877949,3.289725,2.712546,4.4615717,2.7495773,5.451269,5.619035,6.461332,5.878877,4.150711,9.2510195,5.442063,6.6850624,2.4752655,5.6094646,6.016776,4.4024153,5.497268,4.0665092
DaQuan Jeffries,CHO,SG,2025,0,10.324642,6.008576,8.206092,9.937193,2.0619268,12.582299,4.484285,2.2113657,4.41135,4.3828926,3.391698,5.814378,6.043058,6.9577847,5.8801785,4.453217,9.219422,5.7503333,6.912479,2.303295,5.5159264,6.081784,4.1793714,5.4642873,4.037763
Daeqwon Plowden,ATL,SG,2025,0,10.095704,5.7813144,8.954506,9.720051,2.0272431,12.400655,5.795865,2.444659,2.581666,4.66261,2.9713871,5.7129536,5.6160583,6.6477995,5.914671,4.3457317,9.215211,5.414651,6.6395073,2.4971704,5.5393534,5.996223,4.374742,5.503684,4.0928154
Daishen Nix,MIN,PG,2025,0,10.175658,5.9911666,10.63973,9.588468,2.0298498,11.74172,5.204186,3.2840164,2.5086367,4.451717,2.7545528,5.465968,5.5526447,6.451389,5.8825197,4.132164,9.252729,5.3917613,6.6467648,2.5105696,5.61109,6.006745,4.4431934,5.5225477,4.07842
Dalano Banton,POR,PG,2025,0,10.256238,5.9036713,7.8793397,9.957288,2.07072,12.775004,4.5091877,2.1220133,3.5877419,4.6873245,3.3564007,5.8289156,6.010322,6.9238987,5.8055797,4.5270185,9.174081,5.7289033,6.8308425,2.277906,5.509594,6.102309,4.123525,5.471845,4.0525794
Dalen Terry,CHI,SG,2025,0,10.249506,5.8982244,8.37421,9.90011,2.0439892,12.77888,4.925862,2.227602,2.6642487,4.881007,3.2771802,5.7855587,5.9298944,6.856072,5.7148433,4.531541,9.123724,5.714222,6.7553225,2.2607977,5.5046906,6.136639,4.0839777,5.490988,4.07385
Dalton Knecht,LAL,SF,2025,0,9.947961,5.6833954,8.675185,9.741274,2.0981758,12.834056,4.962808,2.598457,3.056033,4.6344504,2.6645977,5.632756,5.56916,6.4884787,6.058018,4.277221,9.303749,5.3026667,6.6014943,2.5887785,5.5784883,5.897882,4.4859695,5.4724774,4.0669346
Damian Lillard,MIL,PG,2025,0,9.636146,5.0880513,3.9126236,10.097228,2.2759187,10.497192,3.0509999,1.8372853,3.9069948,4.7391677,3.7695353,6.037982,5.8382826,6.9314446,6.0044675,4.554232,9.31138,5.1356697,6.676834,2.5234742,5.6448994,5.945424,4.638457,5.539138,4.0566196
Damion Baugh,CHO,SG,2025,0,10.244284,5.9706607,8.445208,9.891954,2.0845602,12.597832,4.3466277,2.3969576,4.638107,4.2666783,3.183299,5.745264,5.950841,6.8351088,5.9935455,4.3570795,9.283438,5.6412764,6.8855247,2.3994882,5.542639,6.008343,4.2991967,5.4512653,4.0291224
Damion Lee,PHO,SG,2025,0,10.319068,6.006531,8.835284,9.896103,2.030757,12.932123,4.915306,2.2918587,3.1236267,4.722641,3.2546163,5.7569156,5.983449,6.872534,5.740801,4.4943676,9.137943,5.793494,6.8238873,2.2456808,5.4934535,6.141607,4.0564775,5.473979,4.0614023
Daniel Gafford,DAL,C,2025,0,10.109349,5.624079,6.9294496,9.746738,2.0336916,10.284757,6.0012894,2.0266669,3.4472868,4.3212094,3.7445903,5.994671,5.6130557,6.9673376,5.963079,4.394257,9.249488,5.2003856,6.680668,2.5744803,5.588017,5.9738355,4.6257644,5.58777,4.1130323
Daniel Theis,NOP,C,2025,0,10.320134,5.9912972,8.287911,9.9025135,2.0384028,12.481611,4.9544373,2.1415334,4.3449492,4.341779,3.41187,5.8402276,5.992541,6.968108,5.9002576,4.443547,9.218146,5.717694,6.899404,2.3353753,5.5058193,6.0711966,4.20999,5.472563,4.048438
Daniss Jenkins,DET,PG,2025,0,10.2021885,6.0019784,10.407306,9.668953,2.027711,12.494715,5.230201,3.0196345,2.4624188,4.6071053,2.7612123,5.510235,5.6616454,6.5156546,5.8374276,4.233722,9.2099285,5.5352907,6.6803603,2.4291315,5.564198,6.0447497,4.2891965,5.491992,4.073765
Dante Exum,DAL,PG,2025,0,10.253717,5.903205,8.1360445,9.940728,2.0599077,12.881761,4.6550508,2.1657915,3.0892475,4.816079,3.3031375,5.8045707,5.9854064,6.889046,5.751832,4.541137,9.143385,5.7414837,6.7959204,2.2564037,5.5026813,6.1250834,4.0803914,5.4759054,4.0616393
Dario Šarić,DEN,C,2025,0,10.248973,5.9476633,9.277354,9.814,2.0261607,12.786412,5.159583,2.5211544,2.1395338,4.9153557,3.0833771,5.6744914,5.836332,6.7260246,5.6891212,4.454173,9.115681,5.688154,6.7076626,2.2805703,5.5152264,6.139099,4.0922446,5.495296,4.081928
Dariq Whitehead,BRK,SF,2025,0,10.330286,6.042655,8.714654,9.902035,2.0532963,12.658225,4.5589013,2.3675494,4.086838,4.430746,3.282607,5.7529235,6.009572,6.89155,5.851747,4.424293,9.207516,5.7574325,6.8901916,2.2972853,5.5178065,6.0928645,4.1606016,5.463844,4.040975
Darius Garland,CLE,PG,2025,0,9.973792,5.48425,4.97486,10.074842,2.2334044,11.531617,2.866977,2.0247111,3.674945,4.906161,3.5793064,5.93925,5.9310007,6.90292,5.877091,4.596767,9.25179,5.339653,6.6796594,2.3927312,5.637262,5.995662,4.400469,5.513917,4.0479093
David Duke Jr.,SAS,SG,2025,0,10.305632,5.992903,8.882646,9.874658,2.0261905,12.844649,5.0554333,2.3028688,3.113898,4.6914964,3.2405646,5.756447,5.947691,6.8588514,5.7615023,4.4757648,9.146552,5.7585354,6.8122935,2.272344,5.4964914,6.127514,4.0912237,5.4776416,4.064865
David Roddy,3TM,PF,2025,0,10.262726,5.9163356,8.5595255,9.850824,2.0219505,12.526037,5.328472,2.2201452,3.0099075,4.680624,3.3057568,5.8015223,5.8798685,6.8710723,5.7861233,4.474987,9.154426,5.6660194,6.7749405,2.3214996,5.5047517,6.1042767,4.1671805,5.4966173,4.0769696
Davion Mitchell,2TM,PG,2025,0,10.155674,5.77396,7.096735,9.989609,2.1223667,12.496387,3.9803796,2.1230276,3.6046622,4.75137,3.3696747,5.846212,5.978569,6.893738,5.840222,4.53638,9.204512,5.609147,6.7828507,2.3203776,5.547465,6.0627866,4.2121735,5.479592,4.049143
Day'Ron Sharpe,BRK,C,2025,0,10.185386,5.7746077,7.592425,9.783908,2.0383656,10.981488,5.5663023,2.1621208,3.8933098,4.2542663,3.5900943,5.91397,5.7321153,6.943232,5.9675207,4.37319,9.257954,5.363481,6.7651496,2.5104449,5.569517,5.994124,4.514941,5.546095,4.086026
De'Aaron Fox,2TM,PG,2025,0,10.0029545,5.535587,5.1863565,10.066681,2.225308,11.510519,2.9263384,2.0399864,4.1642914,4.7148924,3.5897198,5.939087,5.953698,6.9279585,5.9366884,4.5546303,9.281206,5.3620496,6.7363396,2.412941,5.6318893,5.978483,4.429646,5.503422,4.038867
De'Andre Hunter,2TM,SF,2025,0,10.042836,5.584612,6.123683,10.016184,2.1514647,12.26282,3.903439,1.9708865,2.8201213,5.061799,3.4425983,5.904429,5.9132776,6.881672,5.777664,4.622149,9.171449,5.492672,6.6689024,2.3269155,5.566273,6.0634384,4.232672,5.5074553,4.069151
De'Anthony Melton,GSW,SG,2025,0,10.100168,5.708665,7.174951,9.972422,2.1243167,12.534109,4.053706,2.1883514,2.8203893,4.978786,3.2832756,5.8180003,5.915547,6.822494,5.776052,4.5602875,9.170024,5.571959,6.702948,2.3117993,5.5503273,6.0785666,4.186926,5.4896603,4.063497
DeAndre Jordan,DEN,C,2025,0,10.150989,5.72578,8.029503,9.703622,2.0029128,10.906682,6.2353578,2.2251444,2.771946,4.476008,3.5120893,5.886621,5.5999284,6.8651295,5.8829675,4.3772984,9.204662,5.3011537,6.6574764,2.520498,5.5638494,6.0178514,4.5038934,5.5745406,4.1170177
DeMar DeRozan,SAC,SF,2025,0,9.969276,5.473503,4.752428,10.060606,2.2425978,11.098356,2.8339102,2.0240338,4.1642475,4.7077937,3.6667144,5.9700727,5.9158955,6.9377337,5.9524913,4.5553746,9.2919855,5.274639,6.707595,2.4471087,5.654174,5.9522734,4.49983,5.5167418,4.046559
Dean Wade,CLE,PF,2025,0,10.002537,5.5489683,6.5845165,9.9647875,2.1329536,12.494876,4.253259,2.083683,1.6471756,5.3676558,3.278589,5.8406415,5.818419,6.769673,5.6729717,4.6406927,9.112182,5.4753594,6.562338,2.304667,5.5595074,6.097057,4.1693377,5.52081,4.091681
Deandre Ayton,POR,C,2025,0,10.094594,5.6180954,6.6581135,9.7822275,2.0692704,10.17737,5.451763,2.0938358,3.841953,4.2540965,3.757387,5.9835496,5.654117,6.967026,5.9965854,4.3795033,9.28118,5.18586,6.7067065,2.5789688,5.611302,5.9566054,4.660408,5.580258,4.097621
Dejounte Murray,NOP,PG,2025,0,10.098031,5.6991863,6.2323766,10.023371,2.17829,11.893526,3.3592649,2.1259418,4.548972,4.5079355,3.490775,5.884257,5.988213,6.926997,5.962873,4.4896975,9.286651,5.4857926,6.8175497,2.3973193,5.596999,5.9937387,4.3780327,5.4823885,4.030671
Delon Wright,2TM,PG,2025,0,10.2263,5.876874,8.527393,9.872174,2.0421355,12.709631,5.0220537,2.3096025,2.26806,4.961339,3.2229977,5.7566557,5.878924,6.805704,5.6895905,4.521162,9.111736,5.6793013,6.713377,2.2689033,5.5117774,6.139634,4.091391,5.498615,4.0819883
Deni Avdija,POR,SF,2025,0,10.0604105,5.6091046,5.836949,10.007598,2.169216,11.605032,3.6797652,2.0043855,4.0690928,4.6279025,3.5843358,5.9401627,5.9244237,6.9478736,5.9295254,4.529641,9.261683,5.411403,6.7558737,2.4145772,5.5987825,5.996326,4.405085,5.507869,4.050873
